"cc_gt01" "cc_gt02" "cc_gt03" "cc_gt04" "cc_gt05" "cc_gt06" "cc_gt07" "cc_gt08" "cc_gt09" "cc_gt10" "cc_gt11" "cc_gt12" "cc_un01" "cc_un02" "cc_un03" "cc_un04" "cc_un05" "cc_un06" "cc_un07" "cc_un08" "cc_un09" "cc_un10" "cc_un11" "cc_un12" "cc_un13" "cc_un14" "cc_un15" "cc_un16" "cc_un17" "cc_un18" "cc_un19" "cc_un20" "cc_un21" "cc_un22" "cc_un23" "cc_un24" "cc_un25" "cc_un26" "cc_un27" "cc_un28" "cc_unfccc01" "cc_unfccc02" "cc_unfccc03" "cc_unfccc04" "cc_unfccc05" "cc_unfccc06" "cc_unfccc07" "cc_unfccc08" "cc_unfccc09" "cc_unfccc10" "cc_unfccc11" "cc_unfccc12" "cc_unfccc13" "cc_unfccc14" "cc_unfccc15" "cc_unfccc16" "cc_unfccc17" "cc_unfccc18" "cc_unfccc19" "cc_unfccc20" "cc_unfccc21" "cc_unfccc22" "cc_unfccc23" "cc_unfccc24" "cc_unfccc25" "cc_unfccc26" "cc_unfccc27" "cc_unfccc28" "cc_unfccc29" "cc_unfccc30" "cc_unfccc31" "cc_unfccc32" "cc_unfccc33" "cc_unfccc34" "cc_unfccc35" "gpt35cc_01" "gpt35cc_02" "gpt35cc_03" "gpt35ccmt_01" "gpt35ccmt_02" "gpt35ccmt_03" "gpt35ccmt_04" "gpt35mt_01" "gpt35mt_02" "gpt35mt_03" "gpt35mt_04" "gpt4cc_01" "gpt4cc_02" "gpt4cc_03" "gpt4ccmt_01" "gpt4ccmt_02" "gpt4ccmt_03" "gpt4ccmt_04" "gpt4mt_01" "gpt4mt_02" "gpt4mt_03" "gpt4mt_04" "mt_01" "mt_02" "mt_03" "mt_04" "mt_05" "mt_06" "mt_07" "mt_08" "mt_09" "mt_10" "mt_11"
"development" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06185567010309 0 0 0 0 1.03092783505155 0 0 0 2.08333333333333 3.125 3.03030303030303 4.21052631578947 1.02040816326531 2.08333333333333 0 2.08333333333333 0 0 0 3.26086956521739 0 0 1.04166666666667 0 0 1 0 0 0 1 0 3 1 0 2 0 0 2 0 0 0 2.1505376344086 0 0 0 0 2.12765957446809 0 0 3 0 2.97029702970297 0.980392156862745 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"every" 4.80769230769231 2.88461538461538 0 0 0.980392156862745 0 0 0 0 0 2.9126213592233 0 0 0 0 0 0 2.08333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 2.08333333333333 1 0 1.01010101010101 2.06185567010309 0 1.08695652173913 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 3 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 3.125 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.02040816326531 0 0 1
"like" 2.88461538461538 2.88461538461538 1 0 2.94117647058824 2.10526315789474 4.95049504950495 1.04166666666667 3.06122448979592 2.08333333333333 2.9126213592233 2.83018867924528 0 0 0 0 0 0 2.08333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 4.08163265306122 0 0 0 0 1.02040816326531 0 0 0
"support" 0 0 0 0 0 0 0 0 0 0 0 0 0.99009900990099 0 0 0 0 0 3.125 3 1.03092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 1.01010101010101 0 0 2.17391304347826 0 0 0 0 2.08333333333333 4 2 3.92156862745098 0 0 0 0 0 0 0 2.97029702970297 3.125 0 0 3.06122448979592 0 0 0 0 0 0 0 0 0 0 3 0 3.92156862745098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"international" 0 0 0 0 0 0 0 0 0 0 0 0 0.99009900990099 0 0 0 0 0 0 4 3.09278350515464 0 0 1.04166666666667 0 0 0 0 2.08333333333333 3.125 3.125 3.03030303030303 3.15789473684211 0 2.08333333333333 0 1.04166666666667 0 2.06185567010309 2.08333333333333 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1.06382978723404 0 0 0 0 1.98019801980198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"together" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06185567010309 0 0 0 0 0 0 4.90196078431373 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 0.980392156862745 0 0 1.05263157894737 0 0 0 3 0.99009900990099 0 0 0 0 0 0 0 0 0 0 2.12765957446809 0 0 0 1 0 0 0 0 0 0 0 0 2 0 4 0 1 2 3.125 3 3 0 0 0 0 0 0 2 2 0 0 2.04081632653061 0 0 1.06382978723404 0 0 0 0 0
"years" 1.92307692307692 0 0 0 1.96078431372549 0 0 2.08333333333333 4.08163265306122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03092783505155 0 0 3.125 0 1.01010101010101 0 2.04081632653061 0 0 0 0 3.09278350515464 0 3.26086956521739 2.06185567010309 0 0 2.02020202020202 1.04166666666667 0 3 0 0 0 1.05263157894737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06185567010309 0 0 2.04081632653061 0 0 0 0 0 0 3
"challenges" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 2.06185567010309 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3.125 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 4 3 0 3 0 2 0 2 0 0 0 0 3 5 2 0 0 0 0 0 0 0 0 0 0 0
"fuels" 0 0 0 4 0 0 0 0 0 0 0 0 3.96039603960396 0 2.9126213592233 0 0 0 3.125 0 0 2.06185567010309 1 0 1.06382978723404 4.12371134020619 3.09278350515464 0 3.125 0 0 0 1.05263157894737 0 0 0 0 5.05050505050505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"way" 0 0 0 3 1.96078431372549 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08333333333333 1 0 0 2 3.125 0 0 0 0 2.08333333333333 0 0 0 0 0 0 0 0 0 0 0 0 2.06185567010309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.08163265306122 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 1 0 0 2.06185567010309 0 0 0 0 0 3 0 3 0 1
"clear" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08333333333333 3.125 0 0 1.03092783505155 4.12371134020619 2 0 3.19148936170213 3.09278350515464 1.03092783505155 0 0 1.04166666666667 0 1.01010101010101 0 1.02040816326531 0 0 0 0 0 0 2.17391304347826 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"transition" 0 0 0 0 0 0 0 0 0 0 0 0.943396226415094 0 0 0 0 0 0 1.04166666666667 1 2.06185567010309 0 1 0 4.25531914893617 0 0 0 4.16666666666667 0 0 0 3.15789473684211 1.02040816326531 2.08333333333333 0 0 4.04040404040404 1.03092783505155 0 0 0 0 0 2.02020202020202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0.980392156862745 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"united" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09278350515464 0 0 0 0 0 0 0 0 3.125 0 4.04040404040404 0 0 1.04166666666667 0 0 0 0 1.04166666666667 0 0 0 0 0 0 1 0 0 0 3 0 0 0 1 1 0 5.20833333333333 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"paris" 1.92307692307692 0.961538461538462 0 0 0 0 0 0 0 0 0.970873786407767 1.88679245283019 0 0 0 0 0 0 0 0 2.06185567010309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08333333333333 2 0 0 2 0 0 1 3 0 2 0 0 0 0 3.06122448979592 1 0 0 1 0 0 0 0 0 0 0 0 2.94117647058824 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thank" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16666666666667 0 0 0 0 2.06185567010309 0 3.125 0 0 0 0 0 0 0 2.02020202020202 1.05263157894737 0 0 0 0 2.02020202020202 0 0 1.08695652173913 0 0 0 0 2.08333333333333 0 1 1.96078431372549 0 0 0 0 0 0 0 0.99009900990099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04081632653061 0 0 0 0 0 1 5.10204081632653 0
"economic" 0 0 0 0 0 0 0 0 0 0 0 0.943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96078431372549 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0.99009900990099 0 0 0 0 0 0 0 0 3 0 2 0 3 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 2 0 1 0 1 0 0
"even" 0.961538461538462 0.961538461538462 0 4 0.980392156862745 3.15789473684211 0 4.16666666666667 0 1.04166666666667 0 4.71698113207547 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 1.08695652173913 2.06185567010309 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"excellencies" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 4.16666666666667 0 0 0 3.125 0 2.08333333333333 4.04040404040404 5.15463917525773 2.08333333333333 3.26086956521739 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"generations" 1.92307692307692 0 0 0 0 0 0 0 1.02040816326531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 4 3 2 0 0 0 0 3.125 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"around" 0 0 0 0 0.980392156862745 2.10526315789474 1.98019801980198 0 0 2.08333333333333 1.94174757281553 0 0.99009900990099 2.06185567010309 0 3.96039603960396 4.16666666666667 0 0 0 0 1.03092783505155 0 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 3.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"government" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2.04081632653061 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.10204081632653 2 0 3 4.08163265306122 0 0 4
"national" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08333333333333 0 0 0 0 1.04166666666667 0 1.03092783505155 0 0 0 0 0 0 1.05263157894737 2.04081632653061 0 0 0 2.02020202020202 0 0 0 0 0 0 0 0 0 0 1.96078431372549 0 0 0 0 0 0 0 2.97029702970297 0 0 0 0 0 0 0 2 0 0 2.12765957446809 0 0 2 0 2.97029702970297 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.06122448979592 0 0 0 2.04081632653061 0 0 0
"means" 0 1.92307692307692 0 0 0 0 0 0 0 1.04166666666667 0 0 4.95049504950495 4.12371134020619 0 0 3.125 0 0 0 0 2.06185567010309 0 0 0 0 0 0 0 0 0 0 3.15789473684211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 4.16666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.02040816326531 0
"agreement" 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03092783505155 2.06185567010309 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 0 0 0 0 0 0 1.08695652173913 0 0 0 0 3.125 2 0 0 0 0 0 1 0 1 1 0 0 0 0 3.06122448979592 0 0 0 2 0 0 0 0 0 0 0 0 2.94117647058824 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 0 0 0
"communities" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08333333333333 0 0 3.09278350515464 0 1.04166666666667 0 0 0 1.96078431372549 0 0 0 0 0 0 0 1 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5 2 2 0 0 0 0 0 0 0 0 4.16666666666667 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"human" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.980392156862745 0 0 0 0 0 0 3.125 2 0 0 0 4.16666666666667 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 0 0 2 0 0 0 0 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"many" 0 0 2 0 0 1.05263157894737 0 0 0 1.04166666666667 2.9126213592233 0 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 1.03092783505155 3.09278350515464 0 0 2.08333333333333 0 0 0 0 0 0 1.04166666666667 0 0 0 0 1.03092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 3 2.04081632653061 1 0 0
"say" 0.961538461538462 0.961538461538462 3 1 0 3.15789473684211 0 0 2.04081632653061 4.16666666666667 1.94174757281553 0.943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 0 0 0 2 0 2 0 1
"take" 0 0 1 0 2.94117647058824 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 1.03092783505155 0 0 0 0 0 0 0 0 0 0 0 0 3.06122448979592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.21052631578947 1 0 0 0 0 0 0 0 1.02040816326531 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08333333333333 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 3
"work" 0 0 2 0 0 0 0 0 0 2.08333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01010101010101 0 0 0 1.03092783505155 0 0 1.01010101010101 3.125 0 2 0 0 0 0 0 0 1 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94117647058824 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04081632653061 0 0 1.06382978723404 2 2.04081632653061 0 0 0
"clean" 0 0 0 0 0 0 0 0 0 0 0 0 3.96039603960396 0 0 0 0 0 1.04166666666667 1 0 0 0 0 0 0 0 0 4.16666666666667 0 0 0 5.26315789473684 0 0 0 0 2.02020202020202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"commitment" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 2 2.08333333333333 1.06382978723404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 3.06122448979592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 4 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0
"end" 0 0 0 1 0 0 0 0 0 0 0 0 0 2.06185567010309 0 0 0 0 0 0 0 0 0 0 0 0 1.03092783505155 0 0 0 0 0 0 0 0 0 0 3.03030303030303 0 0 0 3.09278350515464 1.02040816326531 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12765957446809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 2 0 0
"face" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 2 0 0 2 3 2 0 0 3 0 0 2 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0
"fuel" 0 0 0 0 0 0 0 0 0 0 0 0 1.98019801980198 5.15463917525773 0 0.99009900990099 1.04166666666667 0 0 0 0 0 0 2.08333333333333 2.12765957446809 0 1.03092783505155 0 3.125 0 0 0 3.15789473684211 0 0 0 0 2.02020202020202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hope" 0 0 2 0 0 0 0 0 0 0 0.970873786407767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06185567010309 2.94117647058824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 0 4 0 0 0 0 0 1.04166666666667 0 1 0 0 0 0 0 0 0 0 0 0 4.08163265306122 0 0 0 0 0 0 0 0
"know" 0 0 3 3 0.980392156862745 2.10526315789474 3.96039603960396 0 0 0 0 0 0 0 0 2.97029702970297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06185567010309 1.02040816326531 0 0 0 0 0 0 0 0 1.05263157894737 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 1.02040816326531 0 0 0 1.02040816326531 0 0 0
"leaders" 0 0 0 0 0 0 0.99009900990099 0 0 2.08333333333333 0.970873786407767 0 0 0 0 0 2.08333333333333 4.16666666666667 3.125 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 4.04040404040404 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.02040816326531 0 0 0 0 0 0 0 1 1.02040816326531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 0 0 0 0 0 0 0 0
"nations" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09278350515464 0 0 0 0 0 0 0 0 2.08333333333333 0 1.01010101010101 0 0 0 0 0 0 0 2.08333333333333 0 0 0 0 0 2.08333333333333 0 0 0 0 0 0 0 0 1 2 1.98019801980198 3.125 0 0 1.02040816326531 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2.08333333333333 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sector" 0 0 0 0 0 0 0 0 0 0 0 0 3.96039603960396 0 3.88349514563107 0 0 0 0 0 0 0 0 0 0 0 0 0 3.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.125 0 0 0 0 2.94117647058824 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2
"act" 0 0 0 0 2.94117647058824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05263157894737 0 0 2 0 0 0 0 0 1.03092783505155 3.06122448979592 0 0 0 0 0 0.980392156862745 0 0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"efforts" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.03092783505155 0 0 0 2.08333333333333 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 0 2 0 0 0.99009900990099 0 0 0 2.04081632653061 0 1.0752688172043 2 3 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"green" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03092783505155 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2.08333333333333 0 3 0 0 5.37634408602151 3 0 3 0 0 0 0 0 0 3.96039603960396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"per" 0 0 0 0 0 0 0 3.125 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 3 0 0 0 3 4.08163265306122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4.08163265306122 0
"rise" 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 3.09278350515464 0 0 0 3.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.125 0 1.04166666666667 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 1 0 1 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"shall" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 5 0 0 0 0 0 3.06122448979592 2.04081632653061 0 3.19148936170213 3 0 0 2.04081632653061 1
"spirit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 5 2 2 2 2 5 0 0 0 0 0 0 0 0 0 0 0
"stand" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98019801980198 0 0 0 0 0 0 0 0 0 0 0 2.94117647058824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 2 0 0 3 3 2 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"believe" 0 0 0 0 0 0 0 0 3.06122448979592 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 0 1.04166666666667 0 0 0 0 0 0 0 0 0 0 0 0 3.06122448979592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2.12765957446809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 2.04081632653061 2 4.25531914893617 1 0 0 0 0
